aacode	floorx	SAP_hhsizex
I1261417	67.74	2.190031233
I1261418	74.39	2.347823562
I1262105	56.01	1.866885566
I1262111	51.86	1.744940602
I1262114	75.61	2.37429376
I1262202	74.86	2.358115524
I1262204	79.13	2.446146334
I1262206	64.9	2.116260865
I1262210	73.73	2.333172659
I1262211	65.78	2.139488894
I1262217	70.34	2.254350968
I1262301	390.85	3.250035
I1262302	76.82	2.399754498
I1262303	67.75	2.190284709
I1262306	40.16	1.410594811
I1262308	95.43	2.693001919
I1262312	84.59	2.544208001
I1262317	92.22	2.654903651
I1262405	46.8	1.596476158
I1262406	168.03	2.959927596
I1262409	89.71	2.621730336
I1262417	85.33	2.556258648
I1262418	87.59	2.5912752
I1263104	100.83	2.747077615
I1263109	64.72	2.111470663
I1263110	65.79	2.139750997
I1263111	25.56	1.096717137
I1263116	63.06	2.066699357
I1263118	52.55	1.765294249
I1263203	58.66	1.943504256
I1263211	132.64	2.901523447
I1263215	46.77	1.595606203
I1263301	104.89	2.780417473
I1263302	57.44	1.908407321
I1263304	71.05	2.271344144
I1263307	61.25	2.016747406
I1263309	76.27	2.388279794
I1263310	71.6	2.284333855
I1263313	63.49	2.078397006
I1263314	71.85	2.290187492
I1263412	68.41	2.206912279
I1263413	42.68	1.479248289
I1263414	45.86	1.569311648
I1263415	45.6	1.561835026
I1263416	49.07	1.66275616
I1264101	74.01	2.339416392
I1264102	82.49	2.508410604
I1264103	64.34	2.101315565
I1264105	31.07	1.194400176
I1264107	54.35	1.81828953
I1264108	56.31	1.875626384
I1264111	42.07	1.462376461
I1264112	62.92	2.062876244
I1264117	92.47	2.658041705
I1264202	70.42	2.256278233
I1264207	57.99	1.92427092
I1264213	63.03	2.065880715
I1264217	62.92	2.062876244
I1264220	66.48	2.157733097
I1264224	39.82	1.401559781
I1264303	71.67	2.285976086
I1264305	87.1	2.583909343
I1264306	122.01	2.870757055
I1264307	53.3	1.787400574
I1264308	84.82	2.54798471
I1264309	33.17	1.23897729
I1264310	69.79	2.241015696
I1264311	110.12	2.815544309
I1264312	68.3	2.204155045
I1264315	73.86	2.336076691
I1264317	78.55	2.434772646
I1264323	40.87	1.429646733
I1264325	72.5	2.305256975
I1264412	58.63	1.942645328
I1264413	89.38	2.617138762
I1271103	96.27	2.702209235
I1271107	63.28	2.072692705
I1271304	180.63	2.976641336
I1271306	88.86	2.609792782
I1271307	173.82	2.967661992
I1271402	108.74	2.80704754
I1271404	77.95	2.422812877
I1271409	173.69	2.967489573
I1272102	102.66	2.762823176
I1272103	62.93	2.063149558
I1272107	130.37	2.895942696
I1272203	88.6	2.606068647
I1272204	82.05	2.500607822
I1272205	124.36	2.878700275
I1272304	80.61	2.474333304
I1272402	160.15	2.949116679
I1273103	87.75	2.593653545
I1273105	88.65	2.606787486
I1273202	60.07	1.983612908
I1273207	116.62	2.849251663
I1273302	93.75	2.673650436
I1273401	51.68	1.739630098
I1273403	154.09	2.940399026
I1273405	66.28	2.152541947
I1274103	53.78	1.801532011
I1274106	103.31	2.768127089
I1274107	195.18	2.99564561
I1274202	50.23	1.696874245
I1274204	49.65	1.679800925
I1274301	81.99	2.499535643
I1274303	51.41	1.731664584
I1274304	74.4	2.348043766
I1274307	84.66	2.545360423
I1281102	140.27	2.917596733
I1281103	95.9	2.698191414
I1281105	117.99	2.855202054
I1281201	30.06	1.174321482
I1281202	64.65	2.109604296
I1281208	82.79	2.513670372
I1281210	43.01	1.48843652
I1281302	77.31	2.409838811
I1281305	98.94	2.729494116
I1281403	66.93	2.169349314
I1281408	82.15	2.502390429
I1282103	53.36	1.789167841
I1282104	65.45	2.130815947
I1282106	49.89	1.686862744
I1282107	61.73	2.030101942
I1282108	54.83	1.832376562
I1282109	80.69	2.475822736
I1282202	93.47	2.670300914
I1282204	55.97	1.865719034
I1282205	104.8	2.779739728
I1282206	59.73	1.973990054
I1282207	71.8	2.289019316
I1282208	54.96	1.836187369
I1282304	105.91	2.787915887
I1282305	87.97	2.596902292
I1282306	100.75	2.746361119
I1282308	98.69	2.727063405
I1282309	74.47	2.349583708
I1282402	99.01	2.730170244
I1282403	72.89	2.31419385
I1282407	51.42	1.73195959
I1282409	79.97	2.462291662
I1282412	83.58	2.527287923
I1283105	60.54	1.996860638
I1283202	47.16	1.606929726
I1283203	77.57	2.415136507
I1283204	55.37	1.848192355
I1283210	39.95	1.405007403
I1283302	88.95	2.611073942
I1283305	54.1	1.810943285
I1283306	101.61	2.753938376
I1283308	79.94	2.461721703
I1283309	74.8	2.356808227
I1283401	105.27	2.783250015
I1283402	42.01	1.460725123
I1283406	63.06	2.066699357
I1283407	48.24	1.638430356
I1283408	82.47	2.508058215
I1283410	45.54	1.560112104
I1284101	43.92	1.513979545
I1284104	70.46	2.257240677
I1284106	45.85	1.569023772
I1284107	49.58	1.677742123
I1284108	76.24	2.387649179
I1284109	58.32	1.933757119
I1284202	39.67	1.397592599
I1284203	81.65	2.493422912
I1284204	60.01	1.981917118
I1284301	105.06	2.781690451
I1284401	126.69	2.885862678
I1284404	150.23	2.934546898
I1284406	133.17	2.902765399
I1291103	79.58	2.454843721
I1291105	60.26	1.988976116
I1291106	63.48	2.078125744
I1291110	74.16	2.342744172
I1291203	76.82	2.399754498
I1291206	69.12	2.224571931
I1291208	68.9	2.21912546
I1291210	70.45	2.25700014
I1291215	58.46	1.937773974
I1291303	40.44	1.418078979
I1291307	62.97	2.064242454
I1291403	64.84	2.11466558
I1291404	83.76	2.53034352
I1292101	76.29	2.388699933
I1292106	161.62	2.951168838
I1292110	74.56	2.351559796
I1292202	49.57	1.677448043
I1292204	76.77	2.398718135
I1292206	81.36	2.488159279
I1292209	51.8	1.743170438
I1292301	144.56	2.925308903
I1292303	86.44	2.573790961
I1292305	124.9	2.880420029
I1292404	65.97	2.144461611
I1292407	108.63	2.80634764
I1292409	87.74	2.593505284
I1293102	81.46	2.489979511
I1293104	138.65	2.914471038
I1293108	59.31	1.962059222
I1293208	76.02	2.383009772
I1293302	117.4	2.852683171
I1293307	166.16	2.95739889
I1293404	93.16	2.666550351
I1294105	58.87	1.949510576
I1294106	406.1	3.26986
I1294108	59.97	1.980786025
I1294110	125.03	2.880828483
I1294203	79.4	2.451378088
I1294204	77.16	2.406765671
I1294210	222.46	3.031127551
I1294212	74.37	2.347382992
I1294301	50.76	1.712493884
I1294302	61.64	2.027603671
I1294308	77.43	2.412288486
I1294410	247.5	3.063679991
I1301105	80.73	2.476566138
I1301107	191.82	2.991267976
I1301110	114.86	2.841061832
I1301111	62.19	2.042828745
I1301204	35.89	1.301898246
I1301205	107.15	2.796592549
I1301208	81.16	2.484502426
I1301301	70.16	2.250003061
I1301302	68.59	2.211411898
I1301305	65.99	2.144984164
I1301307	108.71	2.806856996
I1301308	49.02	1.661288385
I1301402	60.74	2.00247817
I1301404	58.37	1.935192238
I1301405	67.56	2.185460856
I1301406	112.54	2.829242965
I1301407	169.03	2.961272757
I1302105	88.68	2.60721818
I1302106	39.33	1.388644094
I1302108	50.47	1.70394553
I1302109	73.92	2.337414001
I1302201	95.94	2.698628628
I1302205	77.59	2.415542494
I1302302	100.86	2.74734568
I1302304	59.5	1.967462376
I1302305	83.59	2.527458136
I1302308	69.78	2.240771866
I1302404	67.72	2.189524143
I1302405	66.77	2.165229304
I1302407	114.15	2.837573233
I1302409	61.39	2.020650162
I1303106	54.03	1.80888531
I1303108	68.34	2.205158329
I1303208	72.61	2.307785627
I1303211	83.47	2.525412017
I1303307	161.22	2.950612376
I1303309	71.61	2.284568612
I1303401	223.5	3.032479614
I1303406	49.84	1.685391157
I1303409	98.76	2.727746526
I1303410	150.07	2.934297774
I1304101	96.83	2.708178502
I1304102	57.54	1.911296378
I1304104	54	1.808003189
I1304106	67.85	2.192816956
I1304208	49.02	1.661288385
I1304301	33.95	1.256451733
I1304308	77.34	2.410451966
I1304310	114.33	2.838468085
I1304311	55.36	1.847899811
I1304312	102.68	2.762988584
I1304403	43.18	1.49318582
I1304409	78.45	2.432793038
I1311106	61.28	2.017584237
I1311108	76.51	2.39330714
I1311112	70.7	2.262998648
I1311201	113.28	2.833145862
I1311202	84.02	2.534726375
I1311209	82.06	2.500786327
I1311301	106.81	2.794260238
I1311303	96.42	2.703821282
I1311305	83.64	2.528308395
I1311307	58.57	1.940926819
I1311403	59.25	1.960350982
I1311405	56.72	1.88754761
I1312202	88.74	2.608078202
I1312204	53.45	1.791818321
I1312206	88.71	2.607648419
I1312209	49.14	1.664811503
I1312211	132.89	2.902112001
I1312301	63.32	2.073780497
I1312303	129.47	2.893603207
I1312305	94.82	2.686121684
I1312307	73.98	2.338749405
I1312309	84.99	2.55075806
I1312312	49.81	1.684508297
I1312401	49.89	1.686862744
I1312408	99.29	2.732855307
I1312413	56.29	1.875044121
I1313104	91.96	2.651608651
I1313109	61.73	2.030101942
I1313113	68.13	2.199882782
I1313203	71.91	2.291587614
I1313205	77.99	2.423616324
I1313303	59.42	1.965188533
I1313308	82.25	2.504167594
I1313311	76.36	2.390168711
I1313401	146.01	2.927760324
I1313406	62.16	2.042000914
I1313408	111.45	2.823255008
I1313412	73.49	2.327787946
I1314101	116.28	2.847718686
I1314102	58.78	1.946937771
I1314104	33.69	1.250574049
I1314106	80.14	2.46551211
I1314108	67.04	2.172175242
I1314109	59.56	1.969166631
I1314110	135.1	2.907111541
I1314203	100.82	2.746988184
I1314210	67.25	2.177555216
I1314301	78.89	2.441462339
I1314304	61.74	2.030379364
I1314306	98.75	2.727649057
I1314308	92	2.652117666
I1314310	148.02	2.931051794
I1314312	77.96	2.423013821
I1314313	69.63	2.237108562
I1314402	61.4	2.02092869
I1314404	117.38	2.852596642
I1314410	57.37	1.90638376
I1321101	90.7	2.635181083
I1321102	78.96	2.442831766
I1321103	76.37	2.39037832
I1321106	75.82	2.378769403
I1321108	51.62	1.737859939
I1321110	75.79	2.378131483
I1321202	56.1	1.869509339
I1321203	55.73	1.85871468
I1321209	69.19	2.226300052
I1321211	95.66	2.695553516
I1321313	192.81	2.992558227
I1321404	82.39	2.506646488
I1321407	82.19	2.503101948
I1322106	81.73	2.494866872
I1322107	85.59	2.560423606
I1322111	75.19	2.365271179
I1322113	124.6	2.879469244
I1322202	78.1	2.42582129
I1322204	131.29	2.898257641
I1322207	49.42	1.673037927
I1322213	124.69	2.879755688
I1322303	92.34	2.656413603
I1322308	71.18	2.274428236
I1322309	58.28	1.932608605
I1322408	61.8	2.032043196
I1322410	50.86	1.715442413
I1322411	67.89	2.19382857
I1323106	120.91	2.866762768
I1323110	95.39	2.692555794
I1323112	92.7	2.660902689
I1323203	71.79	2.288785528
I1323205	83.32	2.52284344
I1323207	54.22	1.814470216
I1323301	99.32	2.733141154
I1323305	109.17	2.809751043
I1323311	70.24	2.251937437
I1323404	89.96	2.625172693
I1323407	83.13	2.51957246
I1323408	70.55	2.259403273
I1324202	34.4	1.266746936
I1324203	87.45	2.589183329
I1324204	61.47	2.022877488
I1324207	58.08	1.926860515
I1324211	89.89	2.624211961
I1324305	62.7	2.056854278
I1324310	82.3	2.505054137
I1324405	83.6	2.527628296
I1324410	87.9	2.595871294
I1331101	77.49	2.413510377
I1331107	119.56	2.861598332
I1331108	69.23	2.227286495
I1331110	78.2	2.42782006
I1331206	78.74	2.438518812
I1331210	78.74	2.438518812
I1331211	114	2.836822043
I1331214	61.18	2.01479369
I1331301	79.01	2.443808283
I1331302	94.3	2.680125544
I1331306	183.69	2.980651839
I1331308	100.92	2.747880798
I1331312	70.38	2.255314996
I1331401	101.53	2.753245061
I1331403	59.14	1.957216773
I1331405	130.07	2.895171302
I1331407	106.06	2.788990718
I1331410	66.21	2.15072096
I1331412	142.8	2.922234616
I1332105	71.76	2.288083856
I1332107	70.76	2.264433658
I1332211	43.38	1.49878675
I1332213	43.13	1.49178786
I1332305	101.26	2.750887735
I1332310	56.48	1.880572881
I1332405	69.64	2.237353123
I1332406	96.83	2.708178502
I1332407	69.79	2.241015696
I1332410	91.42	2.644662054
I1333111	81.86	2.497205863
I1333205	83.91	2.532876526
I1333214	110.11	2.815484591
I1333305	121.04	2.86724456
I1333306	82.84	2.514542254
I1333310	78.23	2.428418624
I1333312	74.47	2.349583708
I1334104	28.54	1.145878548
I1334105	48.33	1.641063731
I1334109	57.15	1.900017584
I1334111	82.28	2.504699683
I1334112	73.37	2.325084221
I1334113	119.87	2.862810792
I1334209	81.93	2.498461504
I1334212	74.3	2.345839324
I1334301	41.11	1.436141104
I1334308	72.44	2.303875069
I1334403	71.09	2.272294001
I1334404	65.24	2.125273199
I1334406	71.12	2.273005866
I1334407	54.38	1.819170677
I1334409	72.86	2.313509206
I1334413	55.84	1.861926093
I1341103	104.24	2.775462691
I1341107	63.49	2.078397006
I1341108	38.35	1.363205296
I1341109	88.68	2.60721818
I1341115	93.37	2.66909591
I1341118	73.52	2.328462695
I1341202	81.54	2.491431766
I1341204	76.32	2.389329735
I1341205	83.34	2.523186619
I1341209	121.58	2.869217691
I1341211	95.37	2.692332467
I1341213	58.03	1.925422075
I1341217	65.87	2.141846299
I1341305	74.68	2.354187858
I1341310	80.6	2.474146878
I1341314	72.31	2.300874556
I1341403	71.08	2.272056612
I1341412	111.65	2.824375575
I1342101	136.41	2.909916212
I1342106	53.87	1.804179788
I1342110	74.08	2.340970841
I1342112	67.07	2.172945016
I1342115	87.2	2.585422667
I1342116	72.1	2.296009165
I1342201	161.53	2.951043756
I1342203	43.8	1.510594736
I1342208	85.65	2.561379671
I1342210	82.12	2.501856218
I1342212	99.02	2.730266674
I1342214	74.59	2.352217532
I1342217	107.23	2.79713628
I1342219	40	1.406335713
I1342301	79.91	2.461151251
I1342304	96.15	2.700912635
I1342306	89.09	2.613058741
I1342307	54.43	1.820639055
I1342308	81.13	2.483952013
I1342310	93.66	2.672577731
I1342401	82.18	2.50292415
I1342404	71.47	2.281277385
I1342407	118.85	2.858759587
I1342408	81.04	2.482297821
I1343101	32.38	1.221774641
I1343105	48.55	1.647505587
I1343107	43.06	1.489832262
I1343114	80.7	2.476008668
I1343201	73.28	2.323051465
I1343205	54.71	1.828857153
I1343208	66.8	2.166002667
I1343211	49.74	1.682448565
I1343212	76.41	2.391216211
I1343219	79.48	2.452920562
I1343301	70.06	2.247580662
I1343302	53.79	1.80182624
I1343305	72.22	2.29879217
I1343306	85.49	2.558825935
I1343311	62.85	2.06096204
I1343313	48.01	1.631705991
I1343317	64.2	2.097559874
I1343401	57.71	1.916202982
I1343408	70.68	2.262519913
I1343409	76.14	2.385543607
I1343410	117.86	2.854652607
I1343411	45.81	1.567872516
I1343414	136.63	2.910376561
I1343421	59.52	1.968030569
I1344102	48	1.631413809
I1344104	56.86	1.891611409
I1344110	76.95	2.402442674
I1344112	134.36	2.905476662
I1344113	84.67	2.545524842
I1344115	64.96	2.117854695
I1344202	143.4	2.923295637
I1344205	85.31	2.555936783
I1344211	60.34	1.991231185
I1344212	95.99	2.69917417
I1344307	87.83	2.594837782
I1344314	40.13	1.409795248
I1344411	67.61	2.186731885
I1344414	81.63	2.493061376
I1351101	99.93	2.738876925
I1351103	34.84	1.276960171
I1351105	78.74	2.438518812
I1351106	94.49	2.68233053
I1351107	64.21	2.097828391
I1351108	124.93	2.880514477
I1351112	64.28	2.099706921
I1351203	64.98	2.118385648
I1351204	78.71	2.437928627
I1351210	82.87	2.515064732
I1351212	89.22	2.614892936
I1351213	118.77	2.85843423
I1351214	93.46	2.670180622
I1351303	69.47	2.233189005
I1351304	78.34	2.430609143
I1351308	71.6	2.284333855
I1351310	95.33	2.691885286
I1351403	137.18	2.911514631
I1351404	157.74	2.945705046
I1351406	44.83	1.539798125
I1352101	41.64	1.450575501
I1352106	175.24	2.969542434
I1352108	117.61	2.853587175
I1352111	89.09	2.613058741
I1352113	70.35	2.254592049
I1352207	71.13	2.273243054
I1352210	82.42	2.507176293
I1352303	289.58	3.118384
I1352305	236.64	3.049561947
I1352307	88.26	2.601146862
I1352310	58.96	1.95208136
I1352311	84.41	2.541232603
I1352312	95.6	2.694890116
I1352410	24.15	1.076689798
I1352413	92.58	2.659413105
I1352415	74.29	2.345618587
I1353103	86.82	2.579644412
I1353104	95.89	2.698082002
I1353108	128.89	2.892054317
I1353203	51.08	1.721930367
I1353304	74.66	2.353750382
I1353306	144.4	2.925034077
I1353308	101.04	2.748946991
I1353309	133.05	2.902486113
I1353401	118.61	2.857780121
I1353402	71.75	2.287849864
I1353403	125.26	2.881545938
I1353404	64.31	2.100511419
I1354103	51.39	1.731074575
I1354105	110.7	2.818962986
I1354109	255.64	3.074261998
I1354110	97.96	2.719821421
I1354202	54.9	1.834428783
I1354203	88.67	2.607074666
I1354205	109.35	2.81086754
I1354212	91.93	2.651226389
I1354303	83.29	2.522328266
I1354306	146.81	2.929084378
I1354308	84.74	2.546674274
I1354310	151.36	2.93629041
I1354311	48.5	1.646040956
I1354312	66.56	2.159804691
I1354402	54.01	1.808297238
I1354408	58.26	1.932034208
I1361105	125.64	2.882716956
I1361107	112.16	2.827188304
I1361203	68.69	2.213905105
I1361205	80.87	2.47916115
I1361207	59.18	1.958356849
I1361209	51.8	1.743170438
I1361210	51.38	1.730779573
I1361211	36.34	1.312820853
I1361302	71.3	2.277267526
I1361303	83.32	2.52284344
I1361307	80.06	2.463998578
I1361310	96.96	2.709545158
I1361402	75.26	2.366781533
I1361404	82.15	2.502390429
I1361406	70.09	2.248307897
I1361410	67.97	2.195849593
I1362101	80.67	2.475450706
I1362103	83.79	2.53085109
I1362106	68.54	2.210163529
I1362110	74.37	2.347382992
I1362112	71.74	2.28761582
I1362203	42.11	1.463478185
I1362205	104.17	2.774920733
I1362211	60.56	1.997422932
I1362310	100.23	2.741644851
I1362312	123.07	2.87443557
I1362403	90	2.625720592
I1363104	122.19	2.871393233
I1363110	56.94	1.89393195
I1363111	133.94	2.904531614
I1363113	88.93	2.610789593
I1363206	74.84	2.357679973
I1363207	175.23	2.969529209
I1363211	113.07	2.832051301
I1363213	125.07	2.880953733
I1363406	69.62	2.236863953
I1364110	91.47	2.645311136
I1364201	142.02	2.920833952
I1364309	124.27	2.878409977
I1364402	66.48	2.157733097
I1364406	90.33	2.63021058
I1364407	94.17	2.678607471
I1371102	116.86	2.850320049
I1371104	227.64	3.037861791
I1371105	73.15	2.320107765
I1371109	70.59	2.260363135
I1371114	64.99	2.118651063
I1371117	48.67	1.651022025
I1371201	68.5	2.209163988
I1371207	52.82	1.773255387
I1371209	144.43	2.925085675
I1371402	162.6	2.952526442
I1371403	365.28	3.216794
I1371406	71.31	2.277503805
I1371411	129.08	2.892565365
I1371414	124	2.877532682
I1371416	73.51	2.328237831
I1372102	56.1	1.869509339
I1372106	239.75	3.053604967
I1372108	108.45	2.805194977
I1372111	99.29	2.732855307
I1372113	87.77	2.593949913
I1372115	71.33	2.277976211
I1372202	107.21	2.797000526
I1372203	53.96	1.806826908
I1372211	70.11	2.248792476
I1372213	98.56	2.725789529
I1372216	85.89	2.565184921
I1372301	103.16	2.766916191
I1372302	34.86	1.2774278
I1372308	80.76	2.477123115
I1372313	68.99	2.22135635
I1372314	100.5	2.744106501
I1372315	86.24	2.570679866
I1372406	70.41	2.256037498
I1372407	28.86	1.151684396
I1372409	57.67	1.915049037
I1372413	86.24	2.570679866
I1372415	92.01	2.652244801
I1373105	116.62	2.849251663
I1373106	25.61	1.097466477
I1373109	56.65	1.885514372
I1373110	117.58	2.853458539
I1373204	98.55	2.725691257
I1373206	92.68	2.660654895
I1373213	59.64	1.971437459
I1373315	79.75	2.45810051
I1373318	140.52	2.918067661
I1373320	59.06	1.954935388
I1373417	74.83	2.357462117
I1374101	99.51	2.734943298
I1374103	55.65	1.856377982
I1374106	305	3.13843
I1374109	62.09	2.040068115
I1374112	93.17	2.666672031
I1374115	96.18	2.701237366
I1374205	69.99	2.24588206
I1374206	67.32	2.179344149
I1374207	53.24	1.785633092
I1374216	63.52	2.079210568
I1374308	109.43	2.811360908
I1374309	61.77	2.031211429
I1374310	54.52	1.823281492
I1374311	59.09	1.9557911
I1374314	90.19	2.628312302
I1374318	88.84	2.609507524
I1374404	40.4	1.417007445
I1374407	147.33	2.929934901
I1374409	58.15	1.928873384
I1374411	55.51	1.85228654
I1374413	67.98	2.196102013
I1374417	94.96	2.687715346
I1381102	80.95	2.4806392
I1381103	51.95	1.747595816
I1381105	207.89	3.012183519
I1381106	75.38	2.369364582
I1381114	76.22	2.387228498
I1381204	41.93	1.458525682
I1381207	158.84	2.947270097
I1381211	81.28	2.486699161
I1381306	79.1	2.445562561
I1381311	48.88	1.657180107
I1381312	258.78	3.078343999
I1381403	98.47	2.724903626
I1381410	87.24	2.586026546
I1382101	117.35	2.852466705
I1382104	39.59	1.395481568
I1382105	59	1.953223276
I1382106	46.49	1.587495777
I1382111	71.92	2.291820789
I1382203	68.03	2.197363425
I1382204	77.9	2.421807338
I1382208	260.76	3.080917999
I1382211	79.1	2.445562561
I1382213	83.87	2.532202241
I1382214	106.01	2.788633224
I1382302	95.86	2.697753505
I1382303	206.39	3.010232739
I1382305	125.33	2.881762987
I1382306	51.65	1.738745017
I1382309	121.36	2.868419259
I1382314	79.98	2.462481538
I1382410	74.21	2.343850779
I1382412	67.13	2.174483359
I1382414	49.85	1.685685459
I1383101	94.8	2.685893304
I1383112	357.53	3.206719
I1383114	105.75	2.786761607
I1383116	221.33	3.02965847
I1383206	69.96	2.245153353
I1383209	37.83	1.349931138
I1383303	31.01	1.19318192
I1383402	126.53	2.885391656
I1383409	66.88	2.168063027
I1384101	96.06	2.69993611
I1384103	99.07	2.73074823
I1384107	78.93	2.442245197
I1384201	64.58	2.107735975
I1384203	96.6	2.705743024
I1384208	122.93	2.873958973
I1384304	52.88	1.775024144
I1384305	63.66	2.083002732
I1384306	42.41	1.471762012
I1384309	77.59	2.415542494
I1384312	50.58	1.707187555
I1384406	128.86	2.891973296
I1384408	55.43	1.849947336
