code, e1, e2, p1, p2, form, floor_area, level, extract, trickle, extract2, trickle2, fans, horizon, gor_ehs,fuelpov,buildyear,tenure,agehr,rebate
H1143108,553.9097762,553.9097762,17.58006053,17.58006053,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
H1144103,396.5900479,396.5900479,16.28746448,16.28746448,Detached,4,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatB,TRUE
H1144403,414.911336,414.911336,15.70217588,15.70217588,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H1151113,391.3798447,391.3798447,14.69415456,14.69415456,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,RSL,CatC,TRUE
H1151218,148.7711534,148.7711534,10.75770617,10.75770617,PurposeBuiltFlatLowRise,4,1,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatD,PrivateRented,CatB,TRUE
H1151305,523.76373,523.76373,26.69192387,26.69192387,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
H1151413,294.16325,294.16325,16.83141189,16.83141189,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H1152212,375.5877833,375.5877833,16.23739373,16.23739373,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
H1152218,523.3040784,523.3040784,16.15478231,16.15478231,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H1152409,454.1599125,454.1599125,11.89093829,11.89093829,Bungalow,4,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,RSL,CatD,TRUE
H1153206,1340.645839,1340.645839,30,30,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1153212,364.5237093,364.5237093,23.26280143,23.26280143,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1153319,297.0848002,297.0848002,14.5718936,14.5718936,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,LocalAuthority,CatF,TRUE
H1153322,554.703118,554.703118,23.74946591,23.74946591,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1154118,209.754429,209.754429,11.7932594,11.7932594,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
H1161207,555.3614098,555.3614098,15.92388101,15.92388101,Detached,4,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
H1162102,468.0539218,468.0539218,23.13909846,23.13909846,EndTerrace,4,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H1162104,867.2947341,867.2947341,26.74998918,26.74998918,Detached,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1164305,633.8458314,633.8458314,22.80903554,22.80903554,Detached,4,4,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
H1164308,382.9340354,382.9340354,7.491700702,7.491700702,PurposeBuiltFlatLowRise,4,1,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,LocalAuthority,CatE,TRUE
H1171408,173.0853385,173.0853385,8.541483331,8.541483331,PurposeBuiltFlatLowRise,4,2,FALSE,TRUE,TRUE,TRUE,3,1,3,TRUE,CatA,PrivateRented,CatB,TRUE
H1172203,239.6304432,239.6304432,10.10260983,10.10260983,PurposeBuiltFlatLowRise,4,1,TRUE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
H1172208,383.4174894,383.4174894,16.22331895,16.22331895,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
H1174313,463.4346508,463.4346508,19.16572769,19.16572769,MidTerrace,4,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
H1181107,244.4801346,244.4801346,8.204585501,8.204585501,PurposeBuiltFlatLowRise,4,3,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1181218,90.7601974,90.7601974,11.66673387,11.66673387,PurposeBuiltFlatLowRise,4,2,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,LocalAuthority,CatE,TRUE
H1181306,508.3246096,508.3246096,26.69377188,26.69377188,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H1182306,432.3844261,432.3844261,16.64675329,16.64675329,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1184402,526.1922816,526.1922816,16.76426632,16.76426632,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
H1193107,354.3177687,354.3177687,23.38792418,23.38792418,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1193109,466.3430772,466.3430772,13.78672345,13.78672345,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,OwnerOccupied,CatC,TRUE
H1193110,398.8963099,398.8963099,21.90843329,21.90843329,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,RSL,CatE,TRUE
H1193118,383.6790022,383.6790022,23.71252922,23.71252922,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,RSL,CatC,TRUE
H1193307,417.4464239,417.4464239,15.02660724,15.02660724,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
H1193412,527.5136357,527.5136357,15.36976323,15.36976323,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
H1194102,211.7302257,211.7302257,15.73013827,15.73013827,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatB,TRUE
H1194118,320.8097274,320.8097274,21.33467473,21.33467473,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,RSL,CatE,TRUE
H1194214,246.0358386,246.0358386,11.51093352,11.51093352,Bungalow,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
H1201107,513.4038483,513.4038483,14.61779449,14.61779449,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H1201109,359.237888,359.237888,12.76288995,12.76288995,Detached,4,4,FALSE,TRUE,TRUE,TRUE,1,1,3,TRUE,CatA,OwnerOccupied,CatF,TRUE
H1201418,455.7409704,455.7409704,18.51508111,18.51508111,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H1203115,262.5988762,262.5988762,13.28808676,13.28808676,EndTerrace,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,LocalAuthority,CatB,TRUE
H1203204,355.3176879,355.3176879,15.32456396,15.32456396,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
H1203405,242.2033518,242.2033518,11.99888933,11.99888933,MidTerrace,4,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H1204108,371.9840234,371.9840234,14.33581084,14.33581084,EndTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
H1204110,670.9399795,670.9399795,17.83551022,17.83551022,Detached,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,RSL,CatE,TRUE
H1204113,784.1757317,784.1757317,11.54810371,11.54810371,Bungalow,4,4,TRUE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
H1204302,1558.970557,1558.970557,20.95548294,20.95548294,Detached,4,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
H1204313,387.0718019,387.0718019,15.29103008,15.29103008,EndTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatB,LocalAuthority,CatD,TRUE
H1211207,484.1052324,484.1052324,20.81393442,20.81393442,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatA,TRUE
H1211307,793.2533893,793.2533893,16.92011659,16.92011659,Detached,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
H1212108,603.7949201,603.7949201,18.21469157,18.21469157,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1214103,530.998585,530.998585,21.18392885,21.18392885,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
H1214118,785.1476338,785.1476338,23.99482797,23.99482797,Detached,4,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,LocalAuthority,CatC,TRUE
H1214202,228.9830288,228.9830288,8.537823016,8.537823016,PurposeBuiltFlatLowRise,4,1,FALSE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatF,OwnerOccupied,CatF,TRUE
H1214314,348.905188,348.905188,16.96180597,16.96180597,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
H1224409,510.0249885,510.0249885,19.08500402,19.08500402,EndTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatB,TRUE
H1242107,393.9978915,393.9978915,19.97461874,19.97461874,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1254104,627.6180489,627.6180489,21.65036784,21.65036784,Detached,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatC,OwnerOccupied,CatD,TRUE
H1261108,653.4561647,653.4561647,18.33281854,18.33281854,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,PrivateRented,CatE,TRUE
H1261206,550.0211378,550.0211378,18.74197534,18.74197534,EndTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
H1262210,612.5861526,612.5861526,23.24231152,23.24231152,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatA,PrivateRented,CatA,TRUE
H1263310,461.2570651,461.2570651,17.29442764,17.29442764,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H1264118,190.7156397,190.7156397,9.032975327,9.032975327,PurposeBuiltFlatLowRise,2,2,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
H1264309,168.3676337,168.3676337,11.90310704,11.90310704,PurposeBuiltFlatLowRise,2,3,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
H1271101,438.3578937,438.3578937,10.46714946,10.46714946,PurposeBuiltFlatLowRise,2,2,TRUE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1273306,492.8449291,492.8449291,18.23188421,18.23188421,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
H1273405,486.1304582,486.1304582,14.77782442,14.77782442,PurposeBuiltFlatLowRise,2,3,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,RSL,CatB,TRUE
H1274403,976.5861019,976.5861019,28.81521984,28.81521984,Detached,2,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,RSL,CatF,TRUE
H1281204,128.0584474,128.0584474,9.697214709,9.697214709,PurposeBuiltFlatLowRise,2,1,FALSE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1292106,544.1532568,544.1532568,15.72274017,15.72274017,EndTerrace,2,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
H1293202,354.7136415,354.7136415,15.22564537,15.22564537,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
H1293209,800.1725918,800.1725918,19.40491002,19.40491002,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatA,PrivateRented,CatC,TRUE
H1293212,651.2296979,651.2296979,16.992103,16.992103,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H1294309,308.2937502,308.2937502,8.323809788,8.323809788,PurposeBuiltFlatLowRise,2,1,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
H1304203,502.9461022,502.9461022,16.78199946,16.78199946,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatB,TRUE
H1311406,189.3015284,189.3015284,11.42905963,11.42905963,PurposeBuiltFlatLowRise,2,1,TRUE,TRUE,TRUE,TRUE,5,1,3,TRUE,CatC,OwnerOccupied,CatE,TRUE
H1311412,489.3846555,489.3846555,17.26820568,17.26820568,EndTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,RSL,CatC,TRUE
H1312104,619.4166165,619.4166165,15.23164207,15.23164207,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
H1312205,448.1833333,448.1833333,16.37518147,16.37518147,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,PrivateRented,CatF,TRUE
H1312402,539.4189124,539.4189124,12.94334471,12.94334471,Detached,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1313305,61.52861421,61.52861421,16.41070906,16.41070906,PurposeBuiltFlatHighRise,2,3,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
H1314101,344.6252677,344.6252677,16.61088268,16.61088268,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H1321301,379.6189635,379.6189635,12.83633547,12.83633547,Detached,2,4,FALSE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1321404,655.3892074,655.3892074,20.80037348,20.80037348,Detached,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
H1322205,404.1968238,404.1968238,25.72307573,25.72307573,EndTerrace,2,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
H1323405,169.8767111,169.8767111,11.66690275,11.66690275,Bungalow,2,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,RSL,CatE,TRUE
H1324114,395.6085994,395.6085994,13.57549384,13.57549384,Detached,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
H1324311,224.0707243,224.0707243,11.67456892,11.67456892,Bungalow,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatB,TRUE
H1324404,257.7905194,257.7905194,13.99190159,13.99190159,MidTerrace,2,4,FALSE,TRUE,TRUE,TRUE,2,1,3,TRUE,CatD,OwnerOccupied,CatF,TRUE
H1332201,126.2047855,126.2047855,8.37349965,8.37349965,PurposeBuiltFlatLowRise,2,2,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
H1332406,412.6541859,412.6541859,15.37523028,15.37523028,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H1334104,468.2579822,468.2579822,18.53258852,18.53258852,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
H1334204,389.0967163,389.0967163,16.34835149,16.34835149,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatB,TRUE
H1342409,389.5577509,389.5577509,16.83171331,16.83171331,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,LocalAuthority,CatF,TRUE
H1343314,357.1009141,357.1009141,14.49865225,14.49865225,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatA,OwnerOccupied,CatB,TRUE
H1344113,234.7734116,234.7734116,14.62710806,14.62710806,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatE,OwnerOccupied,CatE,TRUE
H1344301,247.9246276,247.9246276,11.66987457,11.66987457,Bungalow,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
H1344313,449.0247979,449.0247979,14.57868791,14.57868791,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,RSL,CatE,TRUE
H1344316,559.1120711,559.1120711,16.14581556,16.14581556,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,PrivateRented,CatB,TRUE
H1344414,920.9957892,920.9957892,29.1667777,29.1667777,EndTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatE,LocalAuthority,CatF,TRUE
H1353405,596.7578641,596.7578641,18.64232013,18.64232013,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H1354202,403.3865593,403.3865593,15.09392183,15.09392183,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatE,OwnerOccupied,CatF,TRUE
H1354306,611.5877619,611.5877619,14.98739466,14.98739466,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1354411,1274.447764,1274.447764,28.43732746,28.43732746,Detached,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1361102,477.5584524,477.5584524,15.75474601,15.75474601,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
H1362303,384.1514519,384.1514519,14.46686865,14.46686865,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
H1363111,585.610014,585.610014,18.29888182,18.29888182,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,PrivateRented,CatC,TRUE
H1363304,490.7442052,490.7442052,18.25867717,18.25867717,Detached,2,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatE,TRUE
H1364110,572.0340851,572.0340851,16.39485851,16.39485851,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
H1364205,766.0110671,766.0110671,15.78574381,15.78574381,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatD,OwnerOccupied,CatF,TRUE
H1371115,427.7348953,427.7348953,20.77148653,20.77148653,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,LocalAuthority,CatF,TRUE
H1371117,558.2327161,558.2327161,16.95608177,16.95608177,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatB,TRUE
H1371415,511.745653,511.745653,22.54055232,22.54055232,Detached,2,4,TRUE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatA,PrivateRented,CatA,TRUE
H1372201,855.9913777,855.9913777,18.30076974,18.30076974,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,PrivateRented,CatF,TRUE
H1372209,472.2246585,472.2246585,17.46351346,17.46351346,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,RSL,CatF,TRUE
H1373206,570.8899977,570.8899977,16.91930728,16.91930728,MidTerrace,2,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H1373412,580.5590338,580.5590338,17.59823507,17.59823507,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatE,TRUE
H1373416,136.5824685,136.5824685,12.55675999,12.55675999,EndTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1381304,444.3792092,444.3792092,12.2847724,12.2847724,Detached,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,LocalAuthority,CatF,TRUE
H1381314,715.968516,715.968516,17.24644112,17.24644112,Detached,2,4,TRUE,TRUE,TRUE,TRUE,4,1,3,TRUE,CatD,OwnerOccupied,CatE,TRUE
H1382406,508.7660495,508.7660495,14.39192883,14.39192883,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
H1384104,528.6778516,528.6778516,18.061974,18.061974,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,RSL,CatD,TRUE
H1384205,259.5604154,259.5604154,14.76308361,14.76308361,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
H1391401,1561.003602,1561.003602,21.77557569,21.77557569,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
H1393107,371.5792783,371.5792783,17.39730006,17.39730006,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatA,OwnerOccupied,CatD,TRUE
H1394306,584.7440288,584.7440288,30,30,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
H1394406,449.3855664,449.3855664,25.07935136,25.07935136,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
H1401103,454.0998284,454.0998284,10.98039748,10.98039748,Bungalow,2,4,TRUE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatA,OwnerOccupied,CatF,TRUE
H1403205,572.1295415,572.1295415,15.57365324,15.57365324,EndTerrace,2,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
H1404103,561.8586859,561.8586859,17.74242264,17.74242264,EndTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,PrivateRented,CatF,TRUE
H1412104,2705.278731,2705.278731,19.24697861,19.24697861,Detached,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,RSL,CatF,TRUE
H1414416,805.0989,805.0989,14.24069226,14.24069226,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatB,RSL,CatF,TRUE
H1421204,207.8692589,207.8692589,9.663976397,9.663976397,PurposeBuiltFlatLowRise,4,2,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatE,TRUE
H1421305,369.5327862,369.5327862,15.2385811,15.2385811,MidTerrace,4,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
H1421402,638.1470586,638.1470586,18.33671733,18.33671733,Detached,4,4,FALSE,TRUE,TRUE,TRUE,1,1,3,TRUE,CatC,OwnerOccupied,CatD,TRUE
H1422114,570.4990038,570.4990038,15.86689258,15.86689258,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1422115,578.102418,578.102418,16.22582172,16.22582172,Detached,4,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
H1422205,730.1830467,730.1830467,19.1069893,19.1069893,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1423106,776.6652691,776.6652691,29.73000829,29.73000829,SemiDetached,4,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,RSL,CatD,TRUE
H1424312,203.2165239,203.2165239,15.51289298,15.51289298,MidTerrace,4,4,FALSE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
H1424407,245.9434974,245.9434974,13.13181633,13.13181633,MidTerrace,4,4,FALSE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
H1433211,299.1545101,299.1545101,15.92014003,15.92014003,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
H1434203,428.1011514,428.1011514,13.27489827,13.27489827,EndTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,LocalAuthority,CatF,TRUE
H1441201,507.8620799,507.8620799,17.76578685,17.76578685,Detached,4,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatE,LocalAuthority,CatF,TRUE
H1443201,475.3929776,475.3929776,21.01310652,21.01310652,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
H1444108,760.1993842,760.1993842,24.35349497,24.35349497,Detached,4,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
H1451105,87.49269698,87.49269698,13.16234676,13.16234676,PurposeBuiltFlatLowRise,1,2,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,LocalAuthority,CatF,TRUE
H1451405,289.3055419,289.3055419,12.887361,12.887361,MidTerrace,1,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
H1452306,451.558741,451.558741,18.05706251,18.05706251,MidTerrace,1,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
